movie_id,title,content,poster_path
11843,The Return of the Pink Panther,the famous pink panther jewel has once again been stolen and inspector clouseau is called in to catch the thief. the inspector is convinced that 'the phantom' has returned and utilises all of his resources – himself and his asian manservant – to reveal the identity of 'the phantom'. comedy robbery diamant côte_d'azur inspector panther peter_sellers christopher_plummer herbert_lom blake_edwards,
11284,Freddy's Dead: The Final Nightmare,"just when you thought it was safe to sleep, freddy krueger returns in this sixth installment of the nightmare on elm street films, as psychologist maggie burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. their quest for answers leads to a certain house on elm street -- where the nightmares become reality. horror thriller comedy amnesia nightmare alternate_dimension psychologist memory_loss youth killer disfigurement duringcreditsstinger woman_director halfway_house dreams memories robert_englund lisa_zane shon_greenblatt rachel_talalay",
504,Monster,aileen wuornos is an emotionally scarred highway hooker who shoots a sadistic trick who rapes her and ultimately becomes america's first female serial killer. crime drama female_nudity prostitute rape sexual_abuse desperation death_penalty motel job_interview based_on_true_story murder betrayal serial_killer poverty prostitution heartbreak mental_illness woman_director ugly charlize_theron christina_ricci bruce_dern patty_jenkins,
173,"20,000 Leagues Under the Sea","a ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the nautilus, commanded by captain nemo. adventure drama science_fiction diving ocean submarine jules_verne captain atlantis deep_sea war_ship diving_suit harpoon ship war scuba_diving underwater scuba captain_nemo giant__squid kirk_douglas james_mason paul_lukas richard_fleischer",
227348,Paranormal Activity: The Marked Ones,"seventeen-year-old jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul. horror thriller supernatural demon found_footage andrew_jacobs richard_cabral carlos_pratts christopher_b._landon",
1955,The Elephant Man,"a victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. based on the true story of joseph merrick (called john merrick in the film), a severely deformed man in 19th century london. drama history exploitation biography hospital curiosity sideshow disfigurement physical_deformity freak 19th_century dignity anthony_hopkins john_hurt anne_bancroft david_lynch",
152532,Dallas Buyers Club,"loosely based on the true-life tale of ron woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with hiv/aids and given thirty days to live. drama history women aids biography based_on_true_story hiv drug 1980s matthew_mcconaughey jennifer_garner jared_leto jean-marc_vallée",
243940,The Lazarus Effect,"medical researcher frank, his fiancee zoe and their team have achieved the impossible: they have found a way to revive the dead. after a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. however, when their dean learns what they've done, he shuts them down. zoe is killed during an attempt to recreate the experiment, leading frank to test the process on her. zoe is revived -- but something evil is within her. thriller horror terror experiment afterlife paranormal violence death evil researcher possesion olivia_wilde mark_duplass donald_glover david_gelb",
77,Memento,"suffering short-term memory loss after a head injury, leonard shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. to carry out his plan, shelby snaps polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. he even tattoos his own body in a desperate bid to remember. mystery thriller individual insulin tattoo waitress amnesia motel insurance_salesman revenge memory_loss polaroid flashback neo-noir guy_pearce carrie-anne_moss joe_pantoliano christopher_nolan",
157547,Oculus,a woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon. horror hallucination supernatural mirror skepticism ghost karen_gillan brenton_thwaites katee_sackhoff mike_flanagan,
2295,Clerks II,"a calamity at dante and randall's shops sends them looking for new horizons - but they ultimately settle at mooby's, a fictional disney-mcdonald's-style fast-food empire. comedy independent_film aftercreditsstinger duringcreditsstinger brian_o'halloran jeff_anderson jason_mewes kevin_smith",
71,Billy Elliot,"set against the background of the 1984 miner's strike, billy elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. he faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes! drama comedy music workers'_quarter dancing_class strike northern_england scholarship ballet jamie_bell julie_walters jean_heywood stephen_daldry",
147773,The Way Way Back,"over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers. comedy drama shyness beach bicycle conversation friendship step_father vacation job neighbor summer teenager water_park awkwardness liam_james steve_carell toni_collette nat_faxon",
